,Name,Price,Sold_out,Location
393,🎉พร้อมส่ง🍪บีสกิตหมีมินิ🐻เทดดี้แสนอร่อย😋แบ่งขาย ขั้นต่ำ5ห่อ🍬แพคถุงซีลน่ารัก🔆ของว่าง🎉ขนม🥯ของขวัญ🍫บีสกิตเนยนม 🍩บีสกิตช็อกโก,1.0,228000.0,จังหวัดปทุมธานี
394,Imperial อิมพีเรียล บัตเตอร์คุกกี้ สูตรเดนมาร์ก (กระป๋องเตี้ย) 200 ก. (ขนมของขวัญ),76.0,400.0,จังหวัดสมุทรปราการ
395,พร้อมส่ง！！ของแท้！！ ปลอดภัย100% ขนมทำเอง DIY ขนมDIY เสริมสมาธิ เสริมจิตนาการ ของเล่นกินได้ อร่อย สนุก มีราคาส่ง,86.0,465.0,จังหวัดกรุงเทพมหานคร
396,🚨 1 ชิ้น Ahh ขนมข้าวโพดอบกรอบ ชีสแท่ง เคลือบชีส สอดไส้ชีส เคลือบช็อกโกแลต ขนมชีส ชีสแท่ง ข้าวโพดชีส ขนมมาเลย์ ช็อกโกแลต,3.0,305.0,จังหวัดกรุงเทพมหานคร
397,เบงเบง เวเฟอร์เคลือบ ขนาด 300/264 กรัม (กล่องx12ซอง) เลือกรสชาติได้ (ขนม),49.0,44.0,จังหวัดฉะเชิงเทรา
398,พร้อมส่ง ขนมมันหนึบ มันหวาน มันม่วงหนึบ ถุงใหญ่ขนาด500g📌📌,69.0,92.0,จังหวัดกรุงเทพมหานคร
399,ขนมผูกรักไส้ปลาทรงเครื่อง (120 กรัม) กรอบ อร่อย,33.0,78000.0,จังหวัดสตูล
400,ขนมเส้นหรือล่าเถียว พร้อมทาน(卫龙亲嘴烧、辣条) #พร้อมส่ง# ล่าเถียวเป็นขนมยอดฮิตจากจีน เหมาะสำหรับทานเป็นของว่างหรือกับแกล้ม,5.0,16000.0,จังหวัดกรุงเทพมหานคร
401,"กล่องสุ่มขนม 9DIAMOND📦 ( ไซส์ S,M,L,XL )",99.0,183.0,จังหวัดขอนแก่น
402,ขนม แครกเกอร์ มอลคิสท์ บิสกิต Malkist 18 กรัม * 24 ชิ้น บาบิคิว สาหร่าย ออริจินอล,46.0,86.0,จังหวัดเชียงใหม่
403,เนยกรอบ 5รสชาติ ขนมเนยกรอบ(11-12ชิ้น),20.0,284.0,จังหวัดปทุมธานี
404,🍦 ขนมไอติมโคนช็อกโกแลต 3 รสชาติ  Chocolate vanila และ Strawberry สอดไส้โอริโอ้ สินค้ามาใหม่ต้องลอง อร่อย แน่นอน 🍦,72.0,88000.0,จังหวัดสงขลา
405,ขนมโอ๊ตอัดแท่ง 👉 OAT CHOCO 80g ขนมข้าวโอ๊ตอัดแท่ง(Twin Fish) อร่อยกรุบกรอบ ขนมข้าวโอ๊ตอัดแท่ง ขนมข้าวโอ้ตธัญพืชอัดแท่ง,25.0,159.0,จังหวัดสงขลา
406,Lot ล่าสุด11/ 2022 Nims crispy Choco tub  นำเข้ามาเลเซีย ขนมเคลือบชอคโกแลต ขนมทานเล่น ชอคโก้คริสปี้,85.0,66000.0,จังหวัดสงขลา
407,ขนมทิวลี่ทวิน 2 บาท ยกแพ็ค 24 ชิ้น,41.0,176.0,จังหวัดสุรินทร์
408,ขนมยุค90ขนมโบราณเวเฟอร์ตราเซียงไฮแพค15ชิ้น,18.0,856.0,จังหวัดพิษณุโลก
409,ดัลโกน่า ทัลโกน่า ขนมสุดฮิต squid game (คละลาย)สูตรเกาหลีแท้ ❗❗พร้อมส่งเเล้ว❗❗,14.0,0.0,จังหวัดสมุทรสาคร
410,ขนมครีมฮอร์น CREAMHORN,35.0,0.0,จังหวัดนครราชสีมา
411,(พร้อมส่ง‼️) บราวนี่ทูโก🍫 ขนมบราวนี่อบกรอบ ปริมาณ 20 กรัม,15.0,12000.0,จังหวัดกรุงเทพมหานคร
412,chick : คุ้กกี้มันหวาน (ต้องแช่เย็น) ไร้แป้ง ไร้น้ำตาล(บางรส) นุ่มหนึบ ขนมคลีน chicknkitchen สั่งซื้อขั้นต่ำ150.-,29.0,65000.0,จังหวัดกรุงเทพมหานคร
413,มิสดรีม คอนเฟล็ค คอนเฟล็ค คอร์นเฟล็ก ขนมปังเนยหนึบ ปังเนย ปังเนยหนึบ บราวนี่ บราวนี่กรอบ สติ๊กกี้ MsDream วอฟเฟอร์ ขนม,35.0,528.0,จังหวัดกรุงเทพมหานคร
414,🎉(ถูกมาก) Glico Pocky ป๊อกกี้ญี่ปุ่น นำเข้า ขนมยอดนิยม ขนมญี่ปุ่น กรอบ อร่อย 😍,49.0,6000.0,จังหวัดนนทบุรี
415,ถั่วกรอบแก้ว ถั่วเคลือบน้ำตาล ถั่วลิสง ถั่วกรอบแก้วโรยเกลือ ถั่วและธัญพืช ขนมทานเล่น  อบกรอบ ถั่วกรอบแก้วเม็ดใหญ่,26.0,10000.0,จังหวัดกรุงเทพมหานคร
416,ปลาหวาน หวานตัวปลาเจ้าเก่าปากน้ำปราณ 150g 💥3 ห่อ 100 บ💥 ปลาหวาน อร่อยชุ่มฉ่ำ หอมเนื้อนุ่ม ไม่คาว ไม่เหม็นหืน (อาหารแห้ง),35.0,66000.0,จังหวัดประจวบคีรีขันธ์
417,Kanta พร้อมส่งจากไทย ผักและผลไม้อบกรอบ 12 ชนิด ขนาด250g ผักและผลไม้รวมอบแห้ง กระเจี๊ยบเขียวผัก ผักอบกรอบ ธัญพืช ขนม ผักอ,39.0,16000.0,จังหวัดกรุงเทพมหานคร
418,[ขายดี] Euro ขนมพายสอดไส้ ตรายูโร่ ช็อกโกพาย-แยมราสเบอร์รี่144 กรัม,45.0,446000.0,จังหวัดสมุทรปราการ
419,ปลาหวาน ปลาหวานตัว เกรด A เนื้อปลา90% ผลิตจากเนื้อปลาไล้กอแท้ ปลาทะเลสด สะอาด 3 รส อร่อย 5 ดาว  คุณภาพส่งออก,29.0,56000.0,จังหวัดราชบุรี
420,Dark Chocolate ช็อกโกแลตแท้ 50% ปริมาร 60 กรัม Chocobeans,119.0,711.0,จังหวัดกรุงเทพมหานคร
421,[ลูกค้าใหม่ 1 บาท]‼️New‼️ บราวนี่ถาด 1 ปอนด์ คลาสสิคบราวนี่ ไม่มีไขมันทรานส์ บราวนี่พิซซ่า,87.0,45000.0,จังหวัดขอนแก่น
422,เม็ดมะม่วงหิมพานต์อบ ขนาด500กรัม เม็ดเต็ม เกรดB อบสดใหม่หอมอร่อย #เม็ดมะม่วงหิมพานต์,139.0,522000.0,จังหวัดสตูล
423,ช๊อกโกแลตสอดไส้สตอเบอรี่สุดฮิตจากญี่ปุ่น 60กรัม มี3รส นม ชาเขียว ช๊อกโกแลต,35.0,191000.0,จังหวัดกรุงเทพมหานคร
424,[ขายดี] MALEE เงาะกระป๋อง ขนาด 8.25 oz  234g.,48.0,159000.0,จังหวัดสมุทรปราการ
